fact_id,layer,subject,subject_type,relation,object,object_type,semantic_type,source_id,confidence,may_drive_hard_mask,derivation_rule_id,evidence_scope
fact_47c2e31c54c67c665e4a,representation,profile:geeetech:filament:fdm_filament_tpu:03236e5d,profile,MAX_VOLUMETRIC_SPEED_MM3_S,value:max_volumetric_speed_mm3_s:15,numeric_value,configuration_parameter,bambu_profile_03236e5d37d820de2ec4,1.0,False,,slicer_configuration_not_physical_validation
fact_72ed10a2806cbd72d199,representation,profile:geeetech:filament:fdm_filament_tpu:03236e5d,profile,NOZZLE_TEMPERATURE_C,value:nozzle_temperature_c:240,numeric_value,configuration_parameter,bambu_profile_03236e5d37d820de2ec4,1.0,False,,slicer_configuration_not_physical_validation
fact_dc01ada80e362dd0a95b,representation,profile:geeetech:filament:fdm_filament_tpu:03236e5d,profile,INITIAL_NOZZLE_TEMPERATURE_C,value:initial_nozzle_temperature_c:240,numeric_value,configuration_parameter,bambu_profile_03236e5d37d820de2ec4,1.0,False,,slicer_configuration_not_physical_validation
fact_821471741f46b92b7089,representation,profile:geeetech:filament:fdm_filament_tpu:03236e5d,profile,NOZZLE_TEMPERATURE_MIN_C,value:nozzle_temperature_min_c:200,numeric_value,configuration_parameter,bambu_profile_03236e5d37d820de2ec4,1.0,False,,slicer_configuration_not_physical_validation
fact_52a98451ff0ed1ca6f87,representation,profile:geeetech:filament:fdm_filament_tpu:03236e5d,profile,NOZZLE_TEMPERATURE_MAX_C,value:nozzle_temperature_max_c:250,numeric_value,configuration_parameter,bambu_profile_03236e5d37d820de2ec4,1.0,False,,slicer_configuration_not_physical_validation
fact_7fe6795f48ae957db7ab,representation,profile:geeetech:filament:fdm_filament_tpu:03236e5d,profile,COOL_PLATE_TEMPERATURE_C,value:cool_plate_temperature_c:30,numeric_value,configuration_parameter,bambu_profile_03236e5d37d820de2ec4,1.0,False,,slicer_configuration_not_physical_validation
fact_e9818895009f5ffd4b9c,representation,profile:geeetech:filament:fdm_filament_tpu:03236e5d,profile,ENGINEERING_PLATE_TEMPERATURE_C,value:engineering_plate_temperature_c:30,numeric_value,configuration_parameter,bambu_profile_03236e5d37d820de2ec4,1.0,False,,slicer_configuration_not_physical_validation
fact_bc611866a4526d0ad8b4,representation,profile:geeetech:filament:fdm_filament_tpu:03236e5d,profile,HOT_PLATE_TEMPERATURE_C,value:hot_plate_temperature_c:45,numeric_value,configuration_parameter,bambu_profile_03236e5d37d820de2ec4,1.0,False,,slicer_configuration_not_physical_validation
fact_b9f3d3447f9efefaff4a,representation,profile:geeetech:filament:fdm_filament_tpu:03236e5d,profile,TEXTURED_PLATE_TEMPERATURE_C,value:textured_plate_temperature_c:45,numeric_value,configuration_parameter,bambu_profile_03236e5d37d820de2ec4,1.0,False,,slicer_configuration_not_physical_validation
fact_776952a454604b641f42,representation,profile:geeetech:filament:fdm_filament_tpu:03236e5d,profile,VITRIFICATION_TEMPERATURE_C,value:vitrification_temperature_c:35,numeric_value,configuration_parameter,bambu_profile_03236e5d37d820de2ec4,1.0,False,,slicer_configuration_not_physical_validation
fact_4f16e181593a7d667994,representation,profile:geeetech:filament:generic_abs_geeetech:75297bd3,profile,MAX_VOLUMETRIC_SPEED_MM3_S,value:max_volumetric_speed_mm3_s:12,numeric_value,configuration_parameter,bambu_profile_75297bd3641d3ef248a3,1.0,False,,slicer_configuration_not_physical_validation
fact_c6fb0aa1b9531063c9e0,representation,profile:geeetech:filament:generic_asa_geeetech:fd7f3a76,profile,MAX_VOLUMETRIC_SPEED_MM3_S,value:max_volumetric_speed_mm3_s:12,numeric_value,configuration_parameter,bambu_profile_fd7f3a767df2bb244e2a,1.0,False,,slicer_configuration_not_physical_validation
fact_6b8d0ba186c3e5da3dfe,representation,profile:geeetech:filament:generic_pa_geeetech:cdfb761a,profile,MAX_VOLUMETRIC_SPEED_MM3_S,value:max_volumetric_speed_mm3_s:12,numeric_value,configuration_parameter,bambu_profile_cdfb761aff182de59aca,1.0,False,,slicer_configuration_not_physical_validation
fact_9ff90a474407b34aa560,representation,profile:geeetech:filament:generic_pa_geeetech:cdfb761a,profile,NOZZLE_TEMPERATURE_C,value:nozzle_temperature_c:280,numeric_value,configuration_parameter,bambu_profile_cdfb761aff182de59aca,1.0,False,,slicer_configuration_not_physical_validation
fact_73da285933a58c811728,representation,profile:geeetech:filament:generic_pa_geeetech:cdfb761a,profile,INITIAL_NOZZLE_TEMPERATURE_C,value:initial_nozzle_temperature_c:280,numeric_value,configuration_parameter,bambu_profile_cdfb761aff182de59aca,1.0,False,,slicer_configuration_not_physical_validation
fact_06462ab8d28acbf48f60,representation,profile:geeetech:filament:generic_pc_geeetech:e27cd1b5,profile,MAX_VOLUMETRIC_SPEED_MM3_S,value:max_volumetric_speed_mm3_s:12,numeric_value,configuration_parameter,bambu_profile_e27cd1b5363af0a4f0ea,1.0,False,,slicer_configuration_not_physical_validation
fact_2fdc3b4c4d76f5cb296b,representation,profile:geeetech:filament:generic_petg_geeetech:ff3c6137,profile,MAX_VOLUMETRIC_SPEED_MM3_S,value:max_volumetric_speed_mm3_s:10,numeric_value,configuration_parameter,bambu_profile_ff3c6137428a19710cc8,1.0,False,,slicer_configuration_not_physical_validation
fact_8aff8ce98ee600503481,representation,profile:geeetech:filament:generic_pla_geeetech:4a110f69,profile,MAX_VOLUMETRIC_SPEED_MM3_S,value:max_volumetric_speed_mm3_s:12,numeric_value,configuration_parameter,bambu_profile_4a110f6943dcee1db5fb,1.0,False,,slicer_configuration_not_physical_validation
fact_b3f725593ad359e6f08b,representation,profile:geeetech:filament:generic_pla_geeetech:4a110f69,profile,NOZZLE_TEMPERATURE_C,value:nozzle_temperature_c:200,numeric_value,configuration_parameter,bambu_profile_4a110f6943dcee1db5fb,1.0,False,,slicer_configuration_not_physical_validation
fact_bad08cfa2fff94d755f9,representation,profile:geeetech:filament:generic_pla_geeetech:4a110f69,profile,INITIAL_NOZZLE_TEMPERATURE_C,value:initial_nozzle_temperature_c:205,numeric_value,configuration_parameter,bambu_profile_4a110f6943dcee1db5fb,1.0,False,,slicer_configuration_not_physical_validation
fact_bdb88338a84d6cf9e9cb,representation,profile:geeetech:filament:generic_pla_geeetech_fastspeed:541dd84d,profile,MAX_VOLUMETRIC_SPEED_MM3_S,value:max_volumetric_speed_mm3_s:18,numeric_value,configuration_parameter,bambu_profile_541dd84d48e27d6f0973,1.0,False,,slicer_configuration_not_physical_validation
fact_28f0c476e86bfe05d9ed,representation,profile:geeetech:filament:generic_pla_geeetech_fastspeed:541dd84d,profile,COOL_PLATE_TEMPERATURE_C,value:cool_plate_temperature_c:65,numeric_value,configuration_parameter,bambu_profile_541dd84d48e27d6f0973,1.0,False,,slicer_configuration_not_physical_validation
fact_31197e2ddcfbb4daaed7,representation,profile:geeetech:filament:generic_pla_geeetech_fastspeed:541dd84d,profile,ENGINEERING_PLATE_TEMPERATURE_C,value:engineering_plate_temperature_c:65,numeric_value,configuration_parameter,bambu_profile_541dd84d48e27d6f0973,1.0,False,,slicer_configuration_not_physical_validation
fact_01aa33a3cdaefb7df450,representation,profile:geeetech:filament:generic_pla_geeetech_fastspeed:541dd84d,profile,HOT_PLATE_TEMPERATURE_C,value:hot_plate_temperature_c:65,numeric_value,configuration_parameter,bambu_profile_541dd84d48e27d6f0973,1.0,False,,slicer_configuration_not_physical_validation
fact_f75a587fd376681a7b28,representation,profile:geeetech:filament:generic_pla_geeetech_fastspeed:541dd84d,profile,TEXTURED_PLATE_TEMPERATURE_C,value:textured_plate_temperature_c:65,numeric_value,configuration_parameter,bambu_profile_541dd84d48e27d6f0973,1.0,False,,slicer_configuration_not_physical_validation
fact_89187480e850b22236dc,representation,profile:geeetech:filament:generic_pla_cf_geeetech:b7c16067,profile,MATERIAL_FAMILY,material_family:pla_cf,material_family,configuration_parameter,bambu_profile_b7c1606750e4efb6d3a1,1.0,False,,slicer_configuration_not_physical_validation
fact_d1eb73ec44eae1b434e3,representation,profile:geeetech:filament:generic_pla_cf_geeetech:b7c16067,profile,MAX_VOLUMETRIC_SPEED_MM3_S,value:max_volumetric_speed_mm3_s:12,numeric_value,configuration_parameter,bambu_profile_b7c1606750e4efb6d3a1,1.0,False,,slicer_configuration_not_physical_validation
fact_6d6a2a07d781188019ff,representation,profile:geeetech:filament:generic_pva_geeetech:66600288,profile,MAX_VOLUMETRIC_SPEED_MM3_S,value:max_volumetric_speed_mm3_s:10,numeric_value,configuration_parameter,bambu_profile_66600288d1c344ac61e1,1.0,False,,slicer_configuration_not_physical_validation
fact_3d1c46bf8e788aca713b,representation,profile:geeetech:filament:generic_tpu_geeetech:3500ae31,profile,MAX_VOLUMETRIC_SPEED_MM3_S,value:max_volumetric_speed_mm3_s:3.2,numeric_value,configuration_parameter,bambu_profile_3500ae315df383c8fd18,1.0,False,,slicer_configuration_not_physical_validation
fact_e0683f50d4bc26188aef,representation,profile:geeetech:machine:fdm_geeetech_common:84161e54,profile,PRINTABLE_HEIGHT_MM,value:printable_height_mm:250,numeric_value,configuration_parameter,bambu_profile_84161e54d178e6fd6fd8,1.0,False,,slicer_configuration_not_physical_validation
fact_74949d69e271cc0823f5,representation,profile:geeetech:machine:fdm_geeetech_common:84161e54,profile,NOZZLE_TYPE,nozzle_type:undefine,nozzle_type,configuration_parameter,bambu_profile_84161e54d178e6fd6fd8,1.0,False,,slicer_configuration_not_physical_validation
fact_d1fc25783417d4d7ffce,representation,profile:geeetech:machine:fdm_geeetech_common:84161e54,profile,DEFAULT_FILAMENT_PROFILE,profile_name:generic_pla_geeetech,profile_name,configuration_parameter,bambu_profile_84161e54d178e6fd6fd8,1.0,False,,slicer_configuration_not_physical_validation
fact_75744175dfb88ce0a9bf,representation,profile:geeetech:machine:fdm_geeetech_common:84161e54,profile,DEFAULT_FILAMENT_ENTITY,profile:geeetech:filament:generic_pla_geeetech:4a110f69,profile,configuration_relation,bambu_profile_84161e54d178e6fd6fd8,1.0,False,,slicer_configuration_not_physical_validation
fact_a90d1f2b3fd021b8f583,representation,profile:geeetech:machine:fdm_geeetech_hs_common:82447e9d,profile,DEFAULT_FILAMENT_PROFILE,profile_name:generic_pla_geeetech_fastspeed,profile_name,configuration_parameter,bambu_profile_82447e9d704727439907,1.0,False,,slicer_configuration_not_physical_validation
fact_2767ee0086f89d1fa09e,representation,profile:geeetech:machine:fdm_geeetech_hs_common:82447e9d,profile,DEFAULT_FILAMENT_ENTITY,profile:geeetech:filament:generic_pla_geeetech_fastspeed:541dd84d,profile,configuration_relation,bambu_profile_82447e9d704727439907,1.0,False,,slicer_configuration_not_physical_validation
fact_9436229acddb127730d0,representation,profile:geeetech:machine:fdm_machine_common:afc25203,profile,NOZZLE_DIAMETER_MM,value:nozzle_diameter_mm:0.4,numeric_value,configuration_parameter,bambu_profile_afc25203e4843fb96147,1.0,False,,slicer_configuration_not_physical_validation
fact_ade2bfd61867e47ed7b2,representation,profile:geeetech:machine:fdm_machine_common:afc25203,profile,PRINTABLE_HEIGHT_MM,value:printable_height_mm:250,numeric_value,configuration_parameter,bambu_profile_afc25203e4843fb96147,1.0,False,,slicer_configuration_not_physical_validation
fact_81bf97f043a4ff50a4e6,representation,profile:geeetech:machine:geeetech_a10_m_0_4_nozzle:cbef8016,profile,INSTANCE_OF_MODEL,model:geeetech_a10_m,model,configuration_parameter,bambu_profile_cbef8016bfa9f6e2300b,1.0,False,,slicer_configuration_not_physical_validation
fact_7c6b78984585ac04e99b,representation,profile:geeetech:machine:geeetech_a10_m_0_4_nozzle:cbef8016,profile,NOZZLE_DIAMETER_MM,value:nozzle_diameter_mm:0.4,numeric_value,configuration_parameter,bambu_profile_cbef8016bfa9f6e2300b,1.0,False,,slicer_configuration_not_physical_validation
fact_ac7ce722167d7bb43e1c,representation,profile:geeetech:machine:geeetech_a10_m_0_4_nozzle:cbef8016,profile,PRINTABLE_HEIGHT_MM,value:printable_height_mm:260,numeric_value,configuration_parameter,bambu_profile_cbef8016bfa9f6e2300b,1.0,False,,slicer_configuration_not_physical_validation
fact_c8605f68a6a4133806e9,representation,profile:geeetech:machine:geeetech_a10_m_0_4_nozzle:cbef8016,profile,PRINTABLE_AREA,geometry:0x0,geometry,configuration_parameter,bambu_profile_cbef8016bfa9f6e2300b,1.0,False,,slicer_configuration_not_physical_validation
fact_85f9bc1f7328e09312a9,representation,profile:geeetech:machine:geeetech_a10_m_0_4_nozzle:cbef8016,profile,PRINTABLE_AREA,geometry:220x0,geometry,configuration_parameter,bambu_profile_cbef8016bfa9f6e2300b,1.0,False,,slicer_configuration_not_physical_validation
fact_2cf3bf90521c32f964a0,representation,profile:geeetech:machine:geeetech_a10_m_0_4_nozzle:cbef8016,profile,PRINTABLE_AREA,geometry:220x220,geometry,configuration_parameter,bambu_profile_cbef8016bfa9f6e2300b,1.0,False,,slicer_configuration_not_physical_validation
fact_6e8cfca9e0761724dd90,representation,profile:geeetech:machine:geeetech_a10_m_0_4_nozzle:cbef8016,profile,PRINTABLE_AREA,geometry:0x220,geometry,configuration_parameter,bambu_profile_cbef8016bfa9f6e2300b,1.0,False,,slicer_configuration_not_physical_validation
fact_1127acb86f93931f5be1,representation,profile:geeetech:machine:geeetech_a10_m_0_4_nozzle:cbef8016,profile,NOZZLE_TYPE,nozzle_type:brass,nozzle_type,configuration_parameter,bambu_profile_cbef8016bfa9f6e2300b,1.0,False,,slicer_configuration_not_physical_validation
fact_80fab299796a10334585,representation,profile:geeetech:machine:geeetech_a10_m_0_4_nozzle:cbef8016,profile,DEFAULT_PROCESS_PROFILE,profile_name:0_20mm_standard_geeetech_common,profile_name,configuration_parameter,bambu_profile_cbef8016bfa9f6e2300b,1.0,False,,slicer_configuration_not_physical_validation
fact_163b882ef3258f247aab,representation,profile:geeetech:machine:geeetech_a10_m_0_4_nozzle:cbef8016,profile,DEFAULT_FILAMENT_PROFILE,profile_name:generic_pla_geeetech,profile_name,configuration_parameter,bambu_profile_cbef8016bfa9f6e2300b,1.0,False,,slicer_configuration_not_physical_validation
fact_07e86441672dacc9bc2f,representation,profile:geeetech:machine:geeetech_a10_m_0_4_nozzle:cbef8016,profile,DEFAULT_FILAMENT_ENTITY,profile:geeetech:filament:generic_pla_geeetech:4a110f69,profile,configuration_relation,bambu_profile_cbef8016bfa9f6e2300b,1.0,False,,slicer_configuration_not_physical_validation
fact_c591633ee6cf67b8e7ca,representation,profile:geeetech:machine_model:geeetech_a10_m:8a8b647f,profile,MACHINE_FAMILY,vendor:geeetech,vendor,configuration_parameter,bambu_profile_8a8b647fff52b5d0d919,1.0,False,,slicer_configuration_not_physical_validation
fact_990fe25cc4c77610e531,representation,profile:geeetech:machine_model:geeetech_a10_m:8a8b647f,profile,MACHINE_TECHNOLOGY,technology:fff,technology,configuration_parameter,bambu_profile_8a8b647fff52b5d0d919,1.0,False,,slicer_configuration_not_physical_validation
fact_ab6b4f8cdf7797c84f06,representation,profile:geeetech:machine_model:geeetech_a10_m:8a8b647f,profile,AVAILABLE_NOZZLE_DIAMETER_MM,value:available_nozzle_diameter_mm:0.4,numeric_value,configuration_parameter,bambu_profile_8a8b647fff52b5d0d919,1.0,False,,slicer_configuration_not_physical_validation
fact_e4d0d12773ba55fbdd11,representation,profile:geeetech:machine_model:geeetech_a10_m:8a8b647f,profile,DEFAULT_FILAMENT_PROFILE,profile_name:generic_pla_geeetech,profile_name,configuration_parameter,bambu_profile_8a8b647fff52b5d0d919,1.0,False,,slicer_configuration_not_physical_validation
fact_14d11cc40aa2f588e7c5,representation,profile:geeetech:machine_model:geeetech_a10_m:8a8b647f,profile,DEFAULT_FILAMENT_ENTITY,profile:geeetech:filament:generic_pla_geeetech:4a110f69,profile,configuration_relation,bambu_profile_8a8b647fff52b5d0d919,1.0,False,,slicer_configuration_not_physical_validation
fact_63402e3439cd49d1c742,representation,profile:geeetech:machine_model:geeetech_a10_m:8a8b647f,profile,DEFAULT_FILAMENT_PROFILE,profile_name:generic_pla_geeetech_fastspeed,profile_name,configuration_parameter,bambu_profile_8a8b647fff52b5d0d919,1.0,False,,slicer_configuration_not_physical_validation
fact_1ea490f6be13b5b463e6,representation,profile:geeetech:machine_model:geeetech_a10_m:8a8b647f,profile,DEFAULT_FILAMENT_ENTITY,profile:geeetech:filament:generic_pla_geeetech_fastspeed:541dd84d,profile,configuration_relation,bambu_profile_8a8b647fff52b5d0d919,1.0,False,,slicer_configuration_not_physical_validation
fact_be732ebd0bb64f76c48d,representation,profile:geeetech:machine_model:geeetech_a10_m:8a8b647f,profile,DEFAULT_FILAMENT_PROFILE,profile_name:generic_petg_geeetech,profile_name,configuration_parameter,bambu_profile_8a8b647fff52b5d0d919,1.0,False,,slicer_configuration_not_physical_validation
fact_da0f4df1de7bfec07d92,representation,profile:geeetech:machine_model:geeetech_a10_m:8a8b647f,profile,DEFAULT_FILAMENT_ENTITY,profile:geeetech:filament:generic_petg_geeetech:ff3c6137,profile,configuration_relation,bambu_profile_8a8b647fff52b5d0d919,1.0,False,,slicer_configuration_not_physical_validation
fact_e24edd9c58013e6a77bb,representation,profile:geeetech:machine_model:geeetech_a10_m:8a8b647f,profile,DEFAULT_FILAMENT_PROFILE,profile_name:generic_abs_geeetech,profile_name,configuration_parameter,bambu_profile_8a8b647fff52b5d0d919,1.0,False,,slicer_configuration_not_physical_validation
fact_45cf9f5a5555e4d2bb05,representation,profile:geeetech:machine_model:geeetech_a10_m:8a8b647f,profile,DEFAULT_FILAMENT_ENTITY,profile:geeetech:filament:generic_abs_geeetech:75297bd3,profile,configuration_relation,bambu_profile_8a8b647fff52b5d0d919,1.0,False,,slicer_configuration_not_physical_validation
fact_744cf16cb04d53d77422,representation,profile:geeetech:machine_model:geeetech_a10_m:8a8b647f,profile,DEFAULT_FILAMENT_PROFILE,profile_name:generic_tpu_geeetech,profile_name,configuration_parameter,bambu_profile_8a8b647fff52b5d0d919,1.0,False,,slicer_configuration_not_physical_validation
fact_5e840dacc1ce6d4cbb02,representation,profile:geeetech:machine_model:geeetech_a10_m:8a8b647f,profile,DEFAULT_FILAMENT_ENTITY,profile:geeetech:filament:generic_tpu_geeetech:3500ae31,profile,configuration_relation,bambu_profile_8a8b647fff52b5d0d919,1.0,False,,slicer_configuration_not_physical_validation
fact_a14fd55dfdef23f4afc1,representation,profile:geeetech:machine:geeetech_a10_pro_0_2_nozzle:2b511ea4,profile,INSTANCE_OF_MODEL,model:geeetech_a10_pro,model,configuration_parameter,bambu_profile_2b511ea40d9e1a481ee9,1.0,False,,slicer_configuration_not_physical_validation
fact_cb36e98daa1ea0eda711,representation,profile:geeetech:machine:geeetech_a10_pro_0_2_nozzle:2b511ea4,profile,NOZZLE_DIAMETER_MM,value:nozzle_diameter_mm:0.2,numeric_value,configuration_parameter,bambu_profile_2b511ea40d9e1a481ee9,1.0,False,,slicer_configuration_not_physical_validation
fact_6034100fff0f0b0d7d9e,representation,profile:geeetech:machine:geeetech_a10_pro_0_2_nozzle:2b511ea4,profile,PRINTABLE_HEIGHT_MM,value:printable_height_mm:260,numeric_value,configuration_parameter,bambu_profile_2b511ea40d9e1a481ee9,1.0,False,,slicer_configuration_not_physical_validation
fact_c19aa6d7849206f35466,representation,profile:geeetech:machine:geeetech_a10_pro_0_2_nozzle:2b511ea4,profile,PRINTABLE_AREA,geometry:0x0,geometry,configuration_parameter,bambu_profile_2b511ea40d9e1a481ee9,1.0,False,,slicer_configuration_not_physical_validation
fact_38f378b2bcc9fc4f7717,representation,profile:geeetech:machine:geeetech_a10_pro_0_2_nozzle:2b511ea4,profile,PRINTABLE_AREA,geometry:220x0,geometry,configuration_parameter,bambu_profile_2b511ea40d9e1a481ee9,1.0,False,,slicer_configuration_not_physical_validation
fact_1852aef74c9de12ed8eb,representation,profile:geeetech:machine:geeetech_a10_pro_0_2_nozzle:2b511ea4,profile,PRINTABLE_AREA,geometry:220x220,geometry,configuration_parameter,bambu_profile_2b511ea40d9e1a481ee9,1.0,False,,slicer_configuration_not_physical_validation
fact_72d4b0f1d3d87fa68539,representation,profile:geeetech:machine:geeetech_a10_pro_0_2_nozzle:2b511ea4,profile,PRINTABLE_AREA,geometry:0x220,geometry,configuration_parameter,bambu_profile_2b511ea40d9e1a481ee9,1.0,False,,slicer_configuration_not_physical_validation
fact_9107f2049fa45c658c09,representation,profile:geeetech:machine:geeetech_a10_pro_0_2_nozzle:2b511ea4,profile,NOZZLE_TYPE,nozzle_type:brass,nozzle_type,configuration_parameter,bambu_profile_2b511ea40d9e1a481ee9,1.0,False,,slicer_configuration_not_physical_validation
fact_2ce8e879c31a868d8003,representation,profile:geeetech:machine:geeetech_a10_pro_0_2_nozzle:2b511ea4,profile,DEFAULT_PROCESS_PROFILE,profile_name:0_10mm_standard_geeetech_common_0_2_nozzle,profile_name,configuration_parameter,bambu_profile_2b511ea40d9e1a481ee9,1.0,False,,slicer_configuration_not_physical_validation
fact_570623a8938973334ec1,representation,profile:geeetech:machine:geeetech_a10_pro_0_2_nozzle:2b511ea4,profile,DEFAULT_FILAMENT_PROFILE,profile_name:generic_pla_geeetech,profile_name,configuration_parameter,bambu_profile_2b511ea40d9e1a481ee9,1.0,False,,slicer_configuration_not_physical_validation
fact_b5b11557ad2e063fd177,representation,profile:geeetech:machine:geeetech_a10_pro_0_2_nozzle:2b511ea4,profile,DEFAULT_FILAMENT_ENTITY,profile:geeetech:filament:generic_pla_geeetech:4a110f69,profile,configuration_relation,bambu_profile_2b511ea40d9e1a481ee9,1.0,False,,slicer_configuration_not_physical_validation
fact_f2163f339472ce0e89e3,representation,profile:geeetech:machine:geeetech_a10_pro_0_4_nozzle:6a1bbce3,profile,INSTANCE_OF_MODEL,model:geeetech_a10_pro,model,configuration_parameter,bambu_profile_6a1bbce3bf528c327bcc,1.0,False,,slicer_configuration_not_physical_validation
fact_54d88e6c2fee6060a122,representation,profile:geeetech:machine:geeetech_a10_pro_0_4_nozzle:6a1bbce3,profile,NOZZLE_DIAMETER_MM,value:nozzle_diameter_mm:0.4,numeric_value,configuration_parameter,bambu_profile_6a1bbce3bf528c327bcc,1.0,False,,slicer_configuration_not_physical_validation
fact_ff565a15bb931abd5803,representation,profile:geeetech:machine:geeetech_a10_pro_0_4_nozzle:6a1bbce3,profile,PRINTABLE_HEIGHT_MM,value:printable_height_mm:260,numeric_value,configuration_parameter,bambu_profile_6a1bbce3bf528c327bcc,1.0,False,,slicer_configuration_not_physical_validation
fact_402f14a3e112d45a1c6a,representation,profile:geeetech:machine:geeetech_a10_pro_0_4_nozzle:6a1bbce3,profile,PRINTABLE_AREA,geometry:0x0,geometry,configuration_parameter,bambu_profile_6a1bbce3bf528c327bcc,1.0,False,,slicer_configuration_not_physical_validation
fact_614266d09cea8dee9b10,representation,profile:geeetech:machine:geeetech_a10_pro_0_4_nozzle:6a1bbce3,profile,PRINTABLE_AREA,geometry:220x0,geometry,configuration_parameter,bambu_profile_6a1bbce3bf528c327bcc,1.0,False,,slicer_configuration_not_physical_validation
fact_f856b5aa9732ab4a00b5,representation,profile:geeetech:machine:geeetech_a10_pro_0_4_nozzle:6a1bbce3,profile,PRINTABLE_AREA,geometry:220x220,geometry,configuration_parameter,bambu_profile_6a1bbce3bf528c327bcc,1.0,False,,slicer_configuration_not_physical_validation
fact_4a5c1f047d6ea5ece0a0,representation,profile:geeetech:machine:geeetech_a10_pro_0_4_nozzle:6a1bbce3,profile,PRINTABLE_AREA,geometry:0x220,geometry,configuration_parameter,bambu_profile_6a1bbce3bf528c327bcc,1.0,False,,slicer_configuration_not_physical_validation
fact_29bc84ec580c7aed5d51,representation,profile:geeetech:machine:geeetech_a10_pro_0_4_nozzle:6a1bbce3,profile,NOZZLE_TYPE,nozzle_type:brass,nozzle_type,configuration_parameter,bambu_profile_6a1bbce3bf528c327bcc,1.0,False,,slicer_configuration_not_physical_validation
fact_1b2132fbd8f5f5f3797a,representation,profile:geeetech:machine:geeetech_a10_pro_0_4_nozzle:6a1bbce3,profile,DEFAULT_PROCESS_PROFILE,profile_name:0_20mm_standard_geeetech_common,profile_name,configuration_parameter,bambu_profile_6a1bbce3bf528c327bcc,1.0,False,,slicer_configuration_not_physical_validation
fact_7ac331b0d1b4a928b8bf,representation,profile:geeetech:machine:geeetech_a10_pro_0_4_nozzle:6a1bbce3,profile,DEFAULT_FILAMENT_PROFILE,profile_name:generic_pla_geeetech,profile_name,configuration_parameter,bambu_profile_6a1bbce3bf528c327bcc,1.0,False,,slicer_configuration_not_physical_validation
fact_83611a2e6781e292ef05,representation,profile:geeetech:machine:geeetech_a10_pro_0_4_nozzle:6a1bbce3,profile,DEFAULT_FILAMENT_ENTITY,profile:geeetech:filament:generic_pla_geeetech:4a110f69,profile,configuration_relation,bambu_profile_6a1bbce3bf528c327bcc,1.0,False,,slicer_configuration_not_physical_validation
fact_1ef8f1e4c82aca0f424d,representation,profile:geeetech:machine:geeetech_a10_pro_0_6_nozzle:4ac52d3b,profile,INSTANCE_OF_MODEL,model:geeetech_a10_pro,model,configuration_parameter,bambu_profile_4ac52d3be3d0d67c5cbc,1.0,False,,slicer_configuration_not_physical_validation
fact_54b8ba23b7e53dc94ea2,representation,profile:geeetech:machine:geeetech_a10_pro_0_6_nozzle:4ac52d3b,profile,NOZZLE_DIAMETER_MM,value:nozzle_diameter_mm:0.6,numeric_value,configuration_parameter,bambu_profile_4ac52d3be3d0d67c5cbc,1.0,False,,slicer_configuration_not_physical_validation
fact_6bc95bfbbf4b0a62099d,representation,profile:geeetech:machine:geeetech_a10_pro_0_6_nozzle:4ac52d3b,profile,PRINTABLE_HEIGHT_MM,value:printable_height_mm:260,numeric_value,configuration_parameter,bambu_profile_4ac52d3be3d0d67c5cbc,1.0,False,,slicer_configuration_not_physical_validation
fact_6affe98a3becc92d18f2,representation,profile:geeetech:machine:geeetech_a10_pro_0_6_nozzle:4ac52d3b,profile,PRINTABLE_AREA,geometry:0x0,geometry,configuration_parameter,bambu_profile_4ac52d3be3d0d67c5cbc,1.0,False,,slicer_configuration_not_physical_validation
fact_1ab5be753990af381e33,representation,profile:geeetech:machine:geeetech_a10_pro_0_6_nozzle:4ac52d3b,profile,PRINTABLE_AREA,geometry:220x0,geometry,configuration_parameter,bambu_profile_4ac52d3be3d0d67c5cbc,1.0,False,,slicer_configuration_not_physical_validation
fact_5adec2312c4b4ca2a1f0,representation,profile:geeetech:machine:geeetech_a10_pro_0_6_nozzle:4ac52d3b,profile,PRINTABLE_AREA,geometry:220x220,geometry,configuration_parameter,bambu_profile_4ac52d3be3d0d67c5cbc,1.0,False,,slicer_configuration_not_physical_validation
fact_b1700ed6773259d74068,representation,profile:geeetech:machine:geeetech_a10_pro_0_6_nozzle:4ac52d3b,profile,PRINTABLE_AREA,geometry:0x220,geometry,configuration_parameter,bambu_profile_4ac52d3be3d0d67c5cbc,1.0,False,,slicer_configuration_not_physical_validation
fact_006aa22fa575a5d879e7,representation,profile:geeetech:machine:geeetech_a10_pro_0_6_nozzle:4ac52d3b,profile,NOZZLE_TYPE,nozzle_type:brass,nozzle_type,configuration_parameter,bambu_profile_4ac52d3be3d0d67c5cbc,1.0,False,,slicer_configuration_not_physical_validation
fact_8b74b6bbbe96bb29cf10,representation,profile:geeetech:machine:geeetech_a10_pro_0_6_nozzle:4ac52d3b,profile,DEFAULT_PROCESS_PROFILE,profile_name:0_30mm_standard_geeetech_common_0_6_nozzle,profile_name,configuration_parameter,bambu_profile_4ac52d3be3d0d67c5cbc,1.0,False,,slicer_configuration_not_physical_validation
fact_316e6673c5b1c811924e,representation,profile:geeetech:machine:geeetech_a10_pro_0_6_nozzle:4ac52d3b,profile,DEFAULT_FILAMENT_PROFILE,profile_name:generic_pla_geeetech,profile_name,configuration_parameter,bambu_profile_4ac52d3be3d0d67c5cbc,1.0,False,,slicer_configuration_not_physical_validation
