source_id,publisher,source_type,url,retrieved_date,source_quality,sha256,software_version
bambu_profile_795e4989c4c2b8211fa5,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,795e4989c4c2b8211fa54511793f3020b2193c957c8eb9c83cadf9c8f38d89dc,02.08.02.61
bambu_profile_1c1a94affc8c1d408c91,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,1c1a94affc8c1d408c91432aef9b5d293ce52a562b2d9768e46d6ade152c9357,02.08.02.61
bambu_profile_74549a5fb7bb5a37a144,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,74549a5fb7bb5a37a144b080ebd9f99a2f6fa1ba5cbc7b16e8121e2976b43062,02.08.02.61
bambu_profile_d83402fcce6f01ddeb31,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,d83402fcce6f01ddeb3186bbd1d7064b364ea493283bef35beb78f68aaa4e998,02.08.02.61
bambu_profile_e429869693537f512475,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,e429869693537f5124756d5972dce38ef767e422b73b753c0111fb6076f3aa94,02.08.02.61
bambu_profile_52a741d17c281bfc76c7,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,52a741d17c281bfc76c7c9ebebf8de35160d3c406c5e538ebd7474e9cde915d6,02.08.02.61
bambu_profile_30294678241a510a27c1,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,30294678241a510a27c1ecf4d9eb5e21fb11e410c6db574f9dc111b07faa92db,02.08.02.61
bambu_profile_5c892f48d253896abf1a,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,5c892f48d253896abf1a5be43e819d20536d0f9dae7ad7cd1078e790db5023d6,02.08.02.61
bambu_profile_4b0a284eb01df712ea90,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,4b0a284eb01df712ea902d141a14123338404464ca670284bb20e1adadc8ccaa,02.08.02.61
bambu_profile_f6db6c8a9670d4f8aa95,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,f6db6c8a9670d4f8aa95d571e7e4d3d9c22afcb25d074ec8da5e91cc5fe09879,02.08.02.61
bambu_profile_1174b72ebd93dcf6a16b,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,1174b72ebd93dcf6a16b75643366cc94b7fb970589120b3f4a4601091bf388cf,02.08.02.61
bambu_profile_24a636525ab0ff556a33,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,24a636525ab0ff556a33e0a4125615b2fbe2deeeac6c3390be19d9bce613510a,02.08.02.61
bambu_profile_cb1c8cad8e9be5213abd,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,cb1c8cad8e9be5213abdddb814204125c55f358634fda08240e13c6419af5c98,02.08.02.61
bambu_profile_c925af27612b2da5cdbf,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,c925af27612b2da5cdbfeb177a2beb42cb7426c1dc47508307a28b1621ae7b8e,02.08.02.61
bambu_profile_5bcad1b6e8d5eb3a103e,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,5bcad1b6e8d5eb3a103ec6008e94b72fb767f40a1ee8b3734407fa7ff861e23e,02.08.02.61
bambu_profile_ecae1cbc9bbcdbbc9680,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,ecae1cbc9bbcdbbc96805e75d7e87372666a87a91466f4924ca89bc7b31b5e85,02.08.02.61
bambu_profile_c7600827f68bf6da9de2,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,c7600827f68bf6da9de203cfdc62eed5c759d7f889ce37a50d9a584c2c4390b8,02.08.02.61
bambu_profile_05c79127c55408fcecaf,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,05c79127c55408fcecaf87539166a070058b6af8a73f62f378d75015d70a08b6,02.08.02.61
bambu_profile_ac549a9d8d1cdb7a713c,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,ac549a9d8d1cdb7a713cc44fba51a18052792a9dcdaf58a661637e87131fd0a2,02.08.02.61
bambu_profile_45cade596f4045a3141c,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,45cade596f4045a3141cd3f8a9cb0a0cd96d53a97cba6880add15d0df52fab1a,02.08.02.61
bambu_profile_883317a70c2955132345,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,883317a70c29551323452b210f0863b7c81dc1ada1b43eda0764f5757b98a1a1,02.08.02.61
bambu_profile_971468011d746305c04b,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,971468011d746305c04bc48c475ca06ee5c9d0e69cb4fe607fe37c0d6ad8e405,02.08.02.61
bambu_profile_ca8de487ba032fcd73e5,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,ca8de487ba032fcd73e5c1f958f91184a9141c92a555d37106f6d7a7db8c144d,02.08.02.61
bambu_profile_98bdb8e3b1b1c8ca9d3b,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,98bdb8e3b1b1c8ca9d3b5d46300ec4776090fcf34aa625aedc72e6f984a9482c,02.08.02.61
bambu_profile_9a0c98339073d8d687ea,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,9a0c98339073d8d687ea4396bde481df737d95c8a499eaf91367399f22fd6d6a,02.08.02.61
bambu_profile_3175e5bf9204601fbcfa,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,3175e5bf9204601fbcfaa117c97225af3c4e42972ab7a44c823dd2d1df34589f,02.08.02.61
bambu_profile_e41a3345bcc5bab3e48c,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,e41a3345bcc5bab3e48c03e774cc687fd49b3e502752618802863abcb9daa52a,02.08.02.61
bambu_profile_9966a3a3b454acb736b7,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,9966a3a3b454acb736b7352c7e5df4709c607ffac7e30ea2eeac13c195db7ef5,02.08.02.61
bambu_profile_f0d65fd911b2fec6c22d,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,f0d65fd911b2fec6c22d0d65ce786175eab91671206dd169dcd375754a2685a9,02.08.02.61
bambu_profile_1b8549b48105f4b12460,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,1b8549b48105f4b12460c3fd2eb2a6e80e4466e7ba0682810f246560b2d15325,02.08.02.61
bambu_profile_3d07553691ea11d7e9ef,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,3d07553691ea11d7e9ef400c29dc186351953fcb40ffe8d0e4fa7491450a49d2,02.08.02.61
bambu_profile_db83cfbae7ff42cdf931,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,db83cfbae7ff42cdf931978cfc868f903397af28756f8658f5193eaa6bbcd92a,02.08.02.61
bambu_profile_aac38752128978d4d0ad,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,aac38752128978d4d0ad3d002e62f36f46a77fe6c18b01d1615aba858394e140,02.08.02.61
bambu_profile_31c30bf2e85e5f482dd7,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,31c30bf2e85e5f482dd7d0bb804567e351961300ba6ae21eff19e974f665a842,02.08.02.61
bambu_profile_29c1951b5c6eb6dcdbe3,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,29c1951b5c6eb6dcdbe3e5a49f2a9f43571a1835d2fc1e0936601943598ce1df,02.08.02.61
bambu_profile_eff9fdca811a2036e76d,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,eff9fdca811a2036e76d707cac9fcd346be3a6ed3b71d1ad10ec2b85daa83a27,02.08.02.61
bambu_profile_5c1541972ba0c11e0dbb,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,5c1541972ba0c11e0dbba6340e243519668382f1a216d6c236c89962e2ec7caa,02.08.02.61
bambu_profile_7e7405f79dc8edb734f4,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,7e7405f79dc8edb734f439a6dee287b4f74843ae5350175dd4daedaf64548afe,02.08.02.61
bambu_profile_0a659b03ae2a108dc0a2,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,0a659b03ae2a108dc0a2747cf72c58b7d3271b0d5282cb5e064d1e8f2c6f10d7,02.08.02.61
bambu_profile_3d64dae73c983c711b7d,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,3d64dae73c983c711b7d2cdc1b572e7ec2b1f282f08026e68494271d7debdb4a,02.08.02.61
bambu_profile_f12ddfa975edf0b8fbb7,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,f12ddfa975edf0b8fbb7f70ba36e3aded16d692f4fdc41f24efba078a1bfe1a6,02.08.02.61
bambu_profile_e48e9cb677cd5902b91f,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,e48e9cb677cd5902b91f37b5a00546dd6ecb779c4287f5a2ef1a7e956295aa30,02.08.02.61
bambu_profile_08d8f6022949b3009d5d,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,08d8f6022949b3009d5d85cb05a92b4dd2c984a9c918af1156fd9daddc4c9e10,02.08.02.61
bambu_profile_130b84ef19f0313c1343,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,130b84ef19f0313c1343e1672d3ed7d64c733fcf008283c6d334cc12ee9fbc61,02.08.02.61
bambu_profile_a4755942f198743d92f4,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,a4755942f198743d92f42705b3a9c7a4cb6ca7beacbc64ba40b8ead5dfbb2ee3,02.08.02.61
bambu_profile_beb13f7736ec9aefee28,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,beb13f7736ec9aefee285b9b9ea288216f28e8d2bf0b0f805ddbc97103382526,02.08.02.61
bambu_profile_3f4256fc2f58408eb66e,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,3f4256fc2f58408eb66e7d2757065b1a0ecd4a65047a23318d496d8a31e4ad2d,02.08.02.61
bambu_profile_0ad16eb9c74a2887e219,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,0ad16eb9c74a2887e2198b5e70e453ae00f59e8941d686fa22f15f5e2ba75a35,02.08.02.61
bambu_profile_0e0c61a22413b835ac05,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,0e0c61a22413b835ac05ab5e421acb8e811def5fd4c7e367d0fa4104f9a56186,02.08.02.61
bambu_profile_322406bad29435ad848e,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,322406bad29435ad848ecf86bd43e213b032d38c222142e4a6c0878cb3d863a9,02.08.02.61
bambu_profile_d283c21ea97ac961db5c,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,d283c21ea97ac961db5c8d997c66082520aa60607899194eca820040eb4cf655,02.08.02.61
bambu_profile_e247b366878135417c8a,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,e247b366878135417c8af0de70d433f13e1588df9437b959fa7331c0ba4b0f66,02.08.02.61
bambu_profile_828446c4c8a7659463ef,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,828446c4c8a7659463eff670d5e751ce475adf2f5a1dee2b1ef7f064a2fe4273,02.08.02.61
bambu_profile_72c3cc27b27102b1f2ed,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,72c3cc27b27102b1f2ed0b35c32fb53d95c34d566f5eb8ec309cb88b2e44c0de,02.08.02.61
bambu_profile_9479f33974cabcbb6a2e,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,9479f33974cabcbb6a2ede3efce500b1ac7e591bd9eff07d4e497e090346f3e2,02.08.02.61
bambu_profile_d572ba5c551ec1acd87c,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,d572ba5c551ec1acd87c796217da5b5302d08913ee907620f6e147fc432e7dc8,02.08.02.61
bambu_profile_8def0743925707f138c0,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,8def0743925707f138c0fa711adde323295df1df24120e92959aaadcd65a203e,02.08.02.61
bambu_profile_a220e4716da5235dc041,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,a220e4716da5235dc04145b1c7441d5cea7bb91fcde798800765f8acec3a0c4f,02.08.02.61
bambu_profile_1cc8ec92fd8b3bd04e51,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,1cc8ec92fd8b3bd04e51b24589effe393f463aa22f0cd020d5b5ce0bec2c2c9d,02.08.02.61
bambu_profile_452d6b6f3433f97e7707,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,452d6b6f3433f97e770702744e4a917c223d71a25550de4bccbf67082edada31,02.08.02.61
bambu_profile_9bd7f5c4bfd810987543,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,9bd7f5c4bfd810987543b44dc12e9a3845cc9522d2edf9ef0f6781a492216f2c,02.08.02.61
bambu_profile_bfedc53f21ae23a4401d,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,bfedc53f21ae23a4401d5f6adf24aed27a710c81e0100dc62326affb2a03f0ee,02.08.02.61
bambu_profile_46042e3c2fd447050965,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,46042e3c2fd447050965cda5a707a4811791578659d0bba053f75b477fc2255f,02.08.02.61
bambu_profile_2b040dcdf39ef22816df,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,2b040dcdf39ef22816df37b561b18598313251779bca59ea1a39b984425da6b7,02.08.02.61
bambu_profile_6adcb8e44e371713ed0d,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,6adcb8e44e371713ed0d1fb48691d9aeaccbb1ada614aaa0c56c36dce54c6459,02.08.02.61
bambu_profile_46309cc6eb344e5ccad9,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,46309cc6eb344e5ccad97016192594542687d9d946ff3c1306b0a023a8fdebe2,02.08.02.61
bambu_profile_c4acfb8b6141e9188286,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,c4acfb8b6141e9188286605163c48dec1b540785696da2caa56e766947df71f9,02.08.02.61
bambu_profile_28910d544138e9e98996,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,28910d544138e9e98996586533ef63e4ea3a51ba4e330a5b0e1ef46948e96214,02.08.02.61
bambu_profile_7ea2a6ec1231a3e300a8,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,7ea2a6ec1231a3e300a806922df73c4e658da104aa1a0ed5fc2812c2e4d4d858,02.08.02.61
bambu_profile_832372f2f8f579f78e03,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,832372f2f8f579f78e038466679a77b09703a4e1fc2a839a1c3264cc436f0c92,02.08.02.61
bambu_profile_70727e92ab982456b9dc,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,70727e92ab982456b9dc938f700f63fbb81af1a5bb453c65d63f997c2b981c5a,02.08.02.61
bambu_profile_ff3e3d15432c611b6ac5,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,ff3e3d15432c611b6ac57737e9f72b25ce28db3b703f51c8fa93fcd434d47695,02.08.02.61
bambu_profile_2f1b324414232d4fbec1,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,2f1b324414232d4fbec1da9d6929d3073f890a71299668ccc74ae4e5e34c5eec,02.08.02.61
bambu_profile_9b1bf6a4f152cd5c40e5,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,9b1bf6a4f152cd5c40e51d32f3e669c220ad8bf8381ae543e77dd2439839f3fe,02.08.02.61
bambu_profile_f62e2b51995a7a7cd021,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,f62e2b51995a7a7cd0217a76b77dac6154c9de0d5cf23c47bfa499e69ff72809,02.08.02.61
bambu_profile_bbfcd42239a8dec1d4ac,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,bbfcd42239a8dec1d4ac915e2dee221f8197228dfe5f67de429923e0c491da7b,02.08.02.61
bambu_profile_86219e4e14ab705d36a8,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,86219e4e14ab705d36a80a556181409680d9883677d62d14055483215219992e,02.08.02.61
bambu_profile_7f76cc571d72d82d04e6,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,7f76cc571d72d82d04e66e5584ab565d7b3d7628a3ebba3ebd10823c35fb3eb4,02.08.02.61
bambu_profile_6f4567437dc86c027751,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,6f4567437dc86c027751777b191ad1630944445a25537bd2c45d40be145f9719,02.08.02.61
bambu_profile_c9fbfe56aab544c5a8be,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,c9fbfe56aab544c5a8be02a7abc4c91a8c808db779a24441910bb0722a728e89,02.08.02.61
bambu_profile_5bd3c9f877a84e23b2d2,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,5bd3c9f877a84e23b2d254f09d873a516e8da69d0b8f36edfbbd32de40626c8f,02.08.02.61
bambu_profile_b302a23481a8f34c1394,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,b302a23481a8f34c1394e5ec184148d4dbcee09b963ecf8df49139dac97e5fd0,02.08.02.61
bambu_profile_e1dceefdd7bcc6e4e850,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,e1dceefdd7bcc6e4e850d53d92fe90b9988687719699153c0216941d4c5f47d0,02.08.02.61
bambu_profile_3073ae668dd7fdfc05ec,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,3073ae668dd7fdfc05ec54ad827612eed39a40293adb8d70e2fef0f502737091,02.08.02.61
bambu_profile_731c5ac7828e68cb2d06,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,731c5ac7828e68cb2d061e3f3f73ae7af35294cc6166f85959be3da20f95435d,02.08.02.61
bambu_profile_8d85cc93b30836274235,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,8d85cc93b30836274235fde03485e8782c43e190d716f7774bbfac47a0bfeff1,02.08.02.61
bambu_profile_1d1a090951e7f49c5357,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,1d1a090951e7f49c53579452152c918f3435514becd51ec8d1ccb75d7402a2f1,02.08.02.61
bambu_profile_1726f2c191966ae7f27e,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,1726f2c191966ae7f27e27875ae389f2859a543bf88be1f2e0b798ad7732e15d,02.08.02.61
bambu_profile_acbbbbbf26a48ca88a5e,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,acbbbbbf26a48ca88a5ea30f6d1d9393c193b47a2f954b86cc644b85498031e2,02.08.02.61
bambu_profile_019cd79d4b24e1216b54,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,019cd79d4b24e1216b54ea838051b099a657c0d4087b16edd5d1ad9013b1d59f,02.08.02.61
bambu_profile_a1e23cad7210bdc3c103,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,a1e23cad7210bdc3c10384a1564a70cbe09b110a1e869212e05222d8d0e8c5b6,02.08.02.61
bambu_profile_4f22db5beb905b3c5c5e,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,4f22db5beb905b3c5c5ea1596d52478ba065dc0d9ca269faa3a153ab882f230d,02.08.02.61
bambu_profile_2050d55018e1fdb67c66,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,2050d55018e1fdb67c6672b70043425a4e6abba0bb4ba94263f11802fe370faf,02.08.02.61
bambu_profile_9e6e1554ef13c90e012b,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,9e6e1554ef13c90e012bd0ff9d5ccd8ffa878fc1abe08517c0cae27f9cb7114b,02.08.02.61
